Living Things,Other Natural Objects,Artifacts,Social Events,Nonverbal Sound Events,Weather Events,Miscellaneous Concrete Events,Abstract Constructs,Cognitive Entities,Emotions,Social Constructs,Time Periods,Body Actions,Locative Change Actions,Social Actions,Miscellaneous Actions,Abstract Actions,States,Abstract Properties,Physical Properties
0.1514950073,0.0287100913,0.1772299596,0.04490135555,0.00790736161,0.01589375035,0.004606816787,0.05371985347,0.01686996783,0.03184328455,0.01941278194,0.01929191692,0.01356942301,0.01454564049,0.01871083508,0.01240725934,0.006805630451,0.004574276204,0.01897115975,0.05147920192
0.1851977538,0.02987225497,0.183040778,0.04606351922,0.01023168895,0.01821807769,0.003444653117,0.05371985347,0.01570780416,0.03416761189,0.02057494561,0.01812975325,0.01240725934,0.01338347682,0.01871083508,0.01124509567,0.00796779412,0.004574276204,0.01897115975,0.04683054724
0.1805490991,0.03219658231,0.1876894327,0.04955001023,0.009069525279,0.01938024136,0.003444653117,0.05371985347,0.01570780416,0.03184328455,0.02173710928,0.02161624426,0.01589375035,0.01919429517,0.01987299875,0.01240725934,0.00912995779,0.005736439874,0.01780899608,0.04799271091
0.1689274624,0.03103441864,0.1702569776,0.04373919188,0.009069525279,0.01705591402,0.003444653117,0.05023336246,0.01338347682,0.03416761189,0.02173710928,0.01580542591,0.01124509567,0.01454564049,0.02219732609,0.01356942301,0.00796779412,0.005736439874,0.02013332342,0.03985756522
0.1898464084,0.02754792763,0.1876894327,0.03792837353,0.009069525279,0.01938024136,0.003444653117,0.04790903513,0.01338347682,0.03532977556,0.02057494561,0.01929191692,0.01705591402,0.01454564049,0.02335948976,0.01240725934,0.00796779412,0.004574276204,0.01897115975,0.04799271091
0.1793869354,0.02987225497,0.1772299596,0.04025270087,0.009069525279,0.01938024136,0.003444653117,0.05023336246,0.01338347682,0.03068112088,0.02289927295,0.01929191692,0.01356942301,0.01919429517,0.01871083508,0.01240725934,0.00796779412,0.004574276204,0.01897115975,0.04799271091
0.1770626081,0.03335874598,0.1911759237,0.04490135555,0.01139385262,0.01821807769,0.003444653117,0.04558470779,0.01570780416,0.03184328455,0.02289927295,0.01929191692,0.01473158668,0.01686996783,0.01871083508,0.01240725934,0.006805630451,0.004574276204,0.01897115975,0.04915487458
0.1584679894,0.02289927295,0.1202839398,0.03095539151,0.00790736161,0.01124509567,0.003444653117,0.0374495621,0.01222131315,0.02254597519,0.02057494561,0.01115677123,0.010082932,0.01222131315,0.01638650774,0.010082932,0.006805630451,0.004574276204,0.01432250507,0.03869540155
0.1886842448,0.02754792763,0.1783921233,0.04838784656,0.01139385262,0.01589375035,0.003444653117,0.05604418081,0.01570780416,0.03184328455,0.02057494561,0.01696758958,0.01240725934,0.02151862251,0.02103516242,0.01356942301,0.006805630451,0.004574276204,0.01780899608,0.04915487458
0.1898464084,0.03219658231,0.1946624147,0.0507121739,0.009069525279,0.01938024136,0.003444653117,0.05023336246,0.01454564049,0.03416761189,0.02289927295,0.02045408059,0.01356942301,0.02151862251,0.01754867141,0.01240725934,0.00912995779,0.004574276204,0.02129548709,0.05147920192
0.1735761171,0.03219658231,0.19001376,0.04257702821,0.01139385262,0.01938024136,0.003444653117,0.05023336246,0.0180321315,0.03881626657,0.02057494561,0.01812975325,0.01589375035,0.0180321315,0.02103516242,0.01240725934,0.006805630451,0.005736439874,0.01664683241,0.0445062199
0.1863599174,0.02754792763,0.1772299596,0.04955001023,0.009069525279,0.01821807769,0.003444653117,0.05604418081,0.01570780416,0.03068112088,0.02057494561,0.01929191692,0.01240725934,0.01222131315,0.02103516242,0.01473158668,0.00796779412,0.004574276204,0.02129548709,0.04218189256
0.1236030793,0.02173710928,0.1423650496,0.03444188252,0.009069525279,0.01124509567,0.003444653117,0.03861172577,0.01454564049,0.02370813886,0.01941278194,0.01115677123,0.010082932,0.01338347682,0.01871083508,0.01124509567,0.006805630451,0.004574276204,0.01432250507,0.0328845832
0.1886842448,0.02987225497,0.1923380874,0.04722568289,0.01139385262,0.01473158668,0.003444653117,0.05371985347,0.01454564049,0.03997843024,0.02057494561,0.02045408059,0.01356942301,0.02151862251,0.02219732609,0.01124509567,0.00912995779,0.004574276204,0.01548466874,0.0445062199
0.1817112628,0.0287100913,0.176067796,0.04373919188,0.009069525279,0.01938024136,0.003444653117,0.05604418081,0.01570780416,0.03184328455,0.02406143662,0.01812975325,0.01589375035,0.02035645884,0.01871083508,0.01356942301,0.006805630451,0.005736439874,0.01780899608,0.04683054724
0.1851977538,0.03103441864,0.1807164507,0.04606351922,0.01139385262,0.01705591402,0.003444653117,0.04674687146,0.01686996783,0.03649193923,0.01941278194,0.02161624426,0.01240725934,0.01686996783,0.02219732609,0.010082932,0.01029212146,0.004574276204,0.01548466874,0.05147920192
0.156143662,0.02754792763,0.1563110136,0.04490135555,0.00790736161,0.01705591402,0.005768980457,0.05139552613,0.01570780416,0.03068112088,0.02173710928,0.01929191692,0.01473158668,0.01338347682,0.01871083508,0.01356942301,0.006805630451,0.004574276204,0.01664683241,0.04683054724
0.1817112628,0.02987225497,0.1783921233,0.04490135555,0.01023168895,0.01821807769,0.003444653117,0.05371985347,0.01570780416,0.03416761189,0.02057494561,0.01696758958,0.01240725934,0.01338347682,0.01638650774,0.01124509567,0.00796779412,0.004574276204,0.01897115975,0.04683054724
0.1793869354,0.03219658231,0.1842029417,0.05187433757,0.009069525279,0.01938024136,0.003444653117,0.05488201714,0.01570780416,0.03184328455,0.02057494561,0.02045408059,0.01473158668,0.01570780416,0.01638650774,0.01240725934,0.00912995779,0.005736439874,0.01780899608,0.04566838357
0.1747382807,0.02987225497,0.1749056323,0.04257702821,0.00790736161,0.01356942301,0.003444653117,0.05488201714,0.01105914948,0.02487030253,0.02289927295,0.01580542591,0.010082932,0.01338347682,0.02103516242,0.01356942301,0.00912995779,0.003412112535,0.02129548709,0.0328845832
0.1851977538,0.02638576396,0.1842029417,0.03792837353,0.00558303427,0.01938024136,0.003444653117,0.0525576898,0.01338347682,0.03416761189,0.01941278194,0.01812975325,0.01705591402,0.01454564049,0.02103516242,0.01124509567,0.00796779412,0.004574276204,0.02013332342,0.04218189256
0.1805490991,0.03103441864,0.1621218319,0.04025270087,0.01023168895,0.01705591402,0.003444653117,0.05139552613,0.01338347682,0.02951895721,0.02173710928,0.01929191692,0.01356942301,0.0180321315,0.01871083508,0.01124509567,0.00796779412,0.004574276204,0.01897115975,0.04683054724
0.1770626081,0.03219658231,0.186527269,0.04490135555,0.009069525279,0.01589375035,0.003444653117,0.04442254412,0.01570780416,0.03068112088,0.02057494561,0.01929191692,0.01589375035,0.01570780416,0.01987299875,0.01124509567,0.00796779412,0.004574276204,0.01897115975,0.0445062199
0.1840355901,0.03219658231,0.1888515963,0.0507121739,0.01139385262,0.02054240503,0.003444653117,0.04674687146,0.0180321315,0.03068112088,0.02289927295,0.01929191692,0.01240725934,0.01570780416,0.02103516242,0.01124509567,0.006805630451,0.004574276204,0.01548466874,0.05031703825
0.1817112628,0.02638576396,0.1842029417,0.04838784656,0.00325870693,0.01356942301,0.003444653117,0.05720634448,0.01570780416,0.03300544822,0.01825061827,0.01696758958,0.01356942301,0.02268078618,0.02335948976,0.01356942301,0.006805630451,0.004574276204,0.01780899608,0.04334405623
0.1770626081,0.03103441864,0.1702569776,0.0507121739,0.00558303427,0.01473158668,0.002282489448,0.04674687146,0.01222131315,0.02951895721,0.02289927295,0.01812975325,0.01589375035,0.0180321315,0.01871083508,0.01240725934,0.004481303111,0.004574276204,0.02129548709,0.04915487458
0.1805490991,0.03452090965,0.179554287,0.05303650124,0.009069525279,0.02054240503,0.003444653117,0.0490711988,0.01570780416,0.02951895721,0.02173710928,0.02045408059,0.01589375035,0.0180321315,0.02219732609,0.01356942301,0.004481303111,0.005736439874,0.01664683241,0.03985756522
0.1886842448,0.0287100913,0.1749056323,0.04373919188,0.00790736161,0.01938024136,0.003444653117,0.05604418081,0.01686996783,0.03068112088,0.02173710928,0.01929191692,0.010082932,0.007572658473,0.009413525726,0.00427211365,0.01029212146,0.003412112535,0.01897115975,0.0328845832
0.1875220811,0.02057494561,0.04474330129,0.01468510013,-0.0002277840793,0.00427211365,0.001120325778,0.001422488332,0.005248331133,0.008600011157,0.004304654233,0.004183789211,0.00427211365,0.006410494803,0.002440543707,0.00659644099,0.004481303111,0.003412112535,0.006187359378,0.01428996448
0.1898464084,0.02987225497,0.1946624147,0.04838784656,0.00790736161,0.01473158668,0.003444653117,0.05488201714,0.01454564049,0.04114059391,0.02173710928,0.02045408059,0.01356942301,0.0180321315,0.01987299875,0.01124509567,0.01029212146,0.004574276204,0.01780899608,0.04566838357
0.1863599174,0.03103441864,0.1737434686,0.04722568289,0.00790736161,0.02054240503,0.003444653117,0.05604418081,0.01570780416,0.03068112088,0.02522360029,0.01929191692,0.01473158668,0.02035645884,0.01871083508,0.01356942301,0.006805630451,0.005736439874,0.01548466874,0.04218189256
0.1863599174,0.03103441864,0.179554287,0.04606351922,0.01023168895,0.01821807769,0.003444653117,0.04558470779,0.01454564049,0.03649193923,0.01941278194,0.02161624426,0.01240725934,0.0180321315,0.02219732609,0.010082932,0.01029212146,0.004574276204,0.01897115975,0.05147920192
0.156143662,0.01941278194,0.1005271574,0.02630673683,0.00674519794,0.010082932,0.001120325778,0.04209821678,0.01105914948,0.02138381152,0.01825061827,0.009994607561,0.00892076833,0.01105914948,0.01638650774,0.010082932,0.006805630451,0.004574276204,0.02129548709,0.02823592852
0.1886842448,0.03335874598,0.1888515963,0.05303650124,0.01023168895,0.02054240503,0.003444653117,0.05836850815,0.0180321315,0.0376541029,0.02406143662,0.01812975325,0.01124509567,0.01454564049,0.02335948976,0.01124509567,0.00796779412,0.005736439874,0.02361981443,0.04683054724
0.138711207,0.02289927295,0.1528245226,0.04373919188,0.009069525279,0.010082932,0.003444653117,0.04790903513,0.01222131315,0.0260324662,0.02057494561,0.01696758958,0.01240725934,0.01919429517,0.02335948976,0.01240725934,0.006805630451,0.005736439874,0.02013332342,0.04218189256
0.1921707358,0.03219658231,0.1853651053,0.04955001023,0.01139385262,0.01589375035,0.003444653117,0.05371985347,0.01338347682,0.03649193923,0.02057494561,0.01580542591,0.010082932,0.01454564049,0.02684598077,0.010082932,0.00796779412,0.005736439874,0.02129548709,0.04683054724
0.1840355901,0.02754792763,0.1911759237,0.04373919188,0.009069525279,0.01821807769,0.003444653117,0.0490711988,0.01454564049,0.03184328455,0.01941278194,0.01929191692,0.01473158668,0.01686996783,0.02103516242,0.01124509567,0.00796779412,0.004574276204,0.02129548709,0.05031703825
