Animals,Body Parts,Humans,Human Groups,Plants,Natural Scenes,Miscellaneous Natural Objects,Furniture,Hand Tools,Manufactured Foods,Musical Instruments,Places/Buildings,Vehicles,Miscellaneous Artifacts,Social Events,Nonverbal Sound Events,Weather Events,Miscellaneous Concrete Events,Abstract Constructs,Cognitive Entities,Emotions,Social Constructs,Time Periods,Body Actions,Locative Change Actions,Social Actions,Miscellaneous Actions,Abstract Actions,States,Abstract Properties,Physical Properties
0.03925572003,0.01463373136,0.06339517072,0.005936890726,0.04343957537,0.01483455641,0.00676808332,0.008099943936,0.03761564873,0.01761821483,0.03281258281,0.02623695683,0.02847392482,0.00934394359,0.02995222037,0.004676155651,0.01081805529,0.002054272971,0.03858630317,0.007861464182,0.0234295899,0.01537985223,0.01073856204,0.006634199949,0.007861464182,0.01370212624,0.01081805529,0.006125164216,0.002024985984,0.01533104058,0.02506408272
0.04343957537,0.01812027747,0.06688171683,0.006634199949,0.0504126676,0.01692648408,0.004676155651,0.009494562383,0.03552372107,0.02389399784,0.03141796436,0.03948583207,0.03126316171,0.00934394359,0.02925491115,0.003281537204,0.01290998296,0.002054272971,0.03440244783,0.009256082628,0.02691613601,0.01119599689,0.01492241738,0.01360729218,0.009953391852,0.01370212624,0.008028818396,0.00473054577,0.002722295207,0.01463373136,0.03482641184
0.04971535838,0.02439606048,0.06409247994,0.005936890726,0.04832073993,0.01901841175,0.006070774097,0.00461339782,0.02576139194,0.01831552406,0.03490451047,0.03669659518,0.02917123404,0.008646634367,0.02925491115,0.00676808332,0.0143046014,0.002054272971,0.0364943755,0.009256082628,0.02621882679,0.014682543,0.01422510815,0.008028818396,0.01413724719,0.01230750779,0.008726127619,0.005427854993,0.002722295207,0.01323911291,0.0397075764
0.04971535838,0.01812027747,0.06339517072,0.005936890726,0.04901804915,0.01762379331,0.007465392543,0.00879725316,0.03273448417,0.02528861629,0.03281258281,0.03669659518,0.03196047093,0.01283048971,0.03622800338,0.007465392543,0.01151536451,0.002054272971,0.03300782939,0.009953391852,0.02552151757,0.01328792456,0.01701434505,0.01151536451,0.01413724719,0.01370212624,0.008028818396,0.00473054577,0.002722295207,0.01463373136,0.03691833951
0.0504126676,0.02021220514,0.06200055227,0.005936890726,0.04832073993,0.01901841175,0.006070774097,0.008099943936,0.0397075764,0.02459130706,0.03420720125,0.03460466751,0.0340523986,0.00934394359,0.04180647717,0.008162701766,0.01779114752,0.002054272971,0.03370513861,0.01204531952,0.02552151757,0.014682543,0.01631703582,0.008726127619,0.01065070107,0.01230750779,0.006634199949,0.004033236547,0.00341960443,0.01114718524,0.03901026718
0.0385584108,0.02230413281,0.07106557217,0.006634199949,0.04274226614,0.01692648408,0.005373464874,0.003916088597,0.03691833951,0.0197101425,0.03072065514,0.0464589243,0.02150083259,0.007949325144,0.0397145495,0.001886918758,0.009423436842,0.002054272971,0.03858630317,0.0113480103,0.02552151757,0.01119599689,0.01422510815,0.008726127619,0.01901841175,0.01718867235,0.009423436842,0.004033236547,0.002722295207,0.01254180369,0.03412910262
0.04901804915,0.02090951437,0.07246019062,0.006634199949,0.04065033847,0.01832110253,0.00676808332,0.009494562383,0.01809099049,0.02249937939,0.03211527358,0.04366968741,0.0277766156,0.01073856204,0.03622800338,0.003281537204,0.01081805529,0.001356963748,0.03231052016,0.007861464182,0.02273228068,0.01398523378,0.01352779893,0.01012074607,0.01413724719,0.01300481701,0.007331509172,0.0026386181,0.002722295207,0.01672565903,0.03901026718
0.04971535838,0.01951489592,0.06548709838,0.006634199949,0.04832073993,0.0204130302,0.006070774097,0.008099943936,0.03552372107,0.0287751624,0.03490451047,0.03390735829,0.02917123404,0.007252015921,0.03831993105,0.006070774097,0.0170938383,0.002054272971,0.03231052016,0.01065070107,0.0234295899,0.01537985223,0.01492241738,0.01221267373,0.01343993797,0.0157940539,0.01012074607,0.0026386181,0.004116913654,0.009752566795,0.03412910262
0.0385584108,0.02021220514,0.06757902605,0.007331509172,0.05250459527,0.01692648408,0.006070774097,0.007402634713,0.02994524728,0.0197101425,0.03281258281,0.03599928596,0.0277766156,0.008646634367,0.03343876649,0.004676155651,0.01500191063,0.002054272971,0.03998092162,0.01065070107,0.02552151757,0.01259061533,0.01492241738,0.008028818396,0.005769536513,0.006729034004,0.005936890726,0.006125164216,0.002024985984,0.01533104058,0.02506408272
0.01973106178,0.00417409301,0.04665974936,0.00245034461,0.02461222634,0.009953391852,0.004676155651,0.006008016267,0.01460444437,0.02110476095,0.004920213879,0.01229077237,0.01661966803,0.003765469805,0.007638325231,-0.0002050089116,0.00245034461,0.0006596545251,-0.0004630133242,0.003677608843,0.006694168542,0.002130976986,0.003068160582,0.00245034461,0.003677608843,0.001150560218,0.005239581503,0.0026386181,0.002722295207,0.00417409301,0.01111789825
0.04901804915,0.02160682359,0.06548709838,0.006634199949,0.05320190449,0.01762379331,0.004676155651,0.01158649005,0.03552372107,0.02459130706,0.0356018197,0.03809121362,0.03126316171,0.01004125281,0.03762262183,0.005373464874,0.01360729218,0.002054272971,0.04207284929,0.009953391852,0.03319191902,0.014682543,0.0156197266,0.01081805529,0.01413724719,0.01230750779,0.008028818396,0.006125164216,0.00341960443,0.01184449446,0.03482641184
0.04692612148,0.02160682359,0.05711938771,0.006634199949,0.05250459527,0.01971572098,0.004676155651,0.006008016267,0.02994524728,0.01692090561,0.03141796436,0.03321004906,0.03196047093,0.00934394359,0.03413607571,0.006070774097,0.01639652907,0.002054272971,0.04416477696,0.0113480103,0.02621882679,0.01607716145,0.0156197266,0.008726127619,0.01483455641,0.01230750779,0.01012074607,0.004033236547,0.00341960443,0.01254180369,0.03482641184
0.04832073993,0.01672565903,0.06688171683,0.005936890726,0.04762343071,0.01692648408,0.006070774097,0.00670532549,0.04389143174,0.02598592551,0.03420720125,0.03181543062,0.02847392482,0.008646634367,0.03483338493,0.006070774097,0.01290998296,0.002054272971,0.03161321094,0.009256082628,0.02831075446,0.01189330611,0.01701434505,0.007331509172,0.01204531952,0.01439943546,0.006634199949,0.007519782663,0.002722295207,0.01393642213,0.04389143174
0.02252029867,0.01114718524,0.04944898625,0.00454227228,0.01763913411,0.007164154959,0.004676155651,0.00461339782,0.01111789825,0.009947813378,0.01607716145,0.02623695683,0.00894926657,0.005857397475,0.01809796358,0.003978846427,0.005936890726,0.0006596545251,0.02952128327,0.006466845736,0.01296995155,0.01049868766,0.005857397475,0.005239581503,0.006466845736,0.009518270896,0.005936890726,0.004033236547,0.002722295207,0.01533104058,0.02088022738
0.04692612148,0.01672565903,0.07106557217,0.009423436842,0.05250459527,0.01762379331,0.004676155651,0.008099943936,0.0424968133,0.02249937939,0.03420720125,0.04227506896,0.03056585249,0.006554706698,0.04110916794,0.006070774097,0.01639652907,0.002054272971,0.04137554007,0.01065070107,0.02970537291,0.01537985223,0.01283048971,0.006634199949,0.01065070107,0.01718867235,0.007331509172,0.00473054577,0.004116913654,0.01742296825,0.03691833951
0.02182298945,0.01254180369,0.04805436781,0.006634199949,0.03158531857,0.01065070107,0.004676155651,0.005310707044,0.02366946427,0.01901283328,0.0174717799,0.02763157528,0.02219814181,0.007949325144,0.03413607571,0.005373464874,0.006634199949,0.002054272971,0.03300782939,0.008558773405,0.01785111611,0.01398523378,0.01352779893,0.01081805529,0.01483455641,0.01649136313,0.008726127619,0.005427854993,0.004116913654,0.01463373136,0.03133986573
0.04343957537,0.01533104058,0.06827633528,0.009423436842,0.04692612148,0.01553186564,0.006070774097,0.009494562383,0.03482641184,0.02110476095,0.03350989203,0.03390735829,0.02707930637,0.006554706698,0.0397145495,0.007465392543,0.01081805529,0.002054272971,0.03370513861,0.007861464182,0.02970537291,0.01259061533,0.00934394359,0.005936890726,0.008558773405,0.02067521847,0.005936890726,0.00473054577,0.004116913654,0.01393642213,0.03761564873
0.04692612148,0.01393642213,0.06967095372,0.007331509172,0.04762343071,0.01622917486,0.005373464874,0.00879725316,0.0306425565,0.02110476095,0.03072065514,0.03530197673,0.02707930637,0.00934394359,0.03134683882,0.005373464874,0.01151536451,0.002054272971,0.03231052016,0.009256082628,0.02621882679,0.01398523378,0.01213318048,0.01221267373,0.01065070107,0.01439943546,0.008028818396,0.005427854993,0.002722295207,0.01812027747,0.04179950407
0.05180728604,0.02439606048,0.06548709838,0.005936890726,0.04762343071,0.01692648408,0.005373464874,0.008099943936,0.04040488563,0.02459130706,0.03350989203,0.03809121362,0.02847392482,0.01004125281,0.03762262183,0.01025462944,0.01569921985,0.002054272971,0.04067823084,0.009256082628,0.02621882679,0.01259061533,0.01631703582,0.009423436842,0.01065070107,0.01439943546,0.005936890726,0.004033236547,0.002722295207,0.01463373136,0.03482641184
0.05250459527,0.02021220514,0.07315749984,0.008028818396,0.05110997682,0.01762379331,0.00886001099,0.009494562383,0.04528605019,0.02738054396,0.03490451047,0.04366968741,0.03544701705,0.01004125281,0.0459903325,0.01025462944,0.01569921985,0.002054272971,0.04137554007,0.008558773405,0.03179730058,0.014682543,0.01701434505,0.01151536451,0.0204130302,0.01788598157,0.01081805529,0.004033236547,0.002722295207,0.01812027747,0.04179950407
0.05389921371,0.0160283498,0.07455211829,0.006634199949,0.04483419381,0.01901841175,0.00676808332,0.00879725316,0.0397075764,0.02459130706,0.0356018197,0.04227506896,0.0340523986,0.01004125281,0.03762262183,0.005373464874,0.01569921985,0.002054272971,0.03579706628,0.01274262874,0.02831075446,0.01816908912,0.0156197266,0.008726127619,0.01065070107,0.01161019857,0.008028818396,0.007519782663,0.004814222877,0.01254180369,0.03552372107
0.04065033847,0.01742296825,0.05781669693,0.005936890726,0.03995302925,0.01553186564,0.004676155651,0.005310707044,0.02715601039,0.02040745173,0.02235294446,0.03669659518,0.02010621414,0.007252015921,0.03831993105,0.00886001099,0.009423436842,0.002054272971,0.03440244783,0.007861464182,0.01924573456,0.01119599689,0.01143587126,0.005936890726,0.01413724719,0.01370212624,0.008726127619,0.004033236547,0.002722295207,0.01044987602,0.02436677349
0.02252029867,0.01114718524,0.04805436781,0.005936890726,0.01763913411,0.01065070107,0.004676155651,0.00670532549,0.01878829971,0.01622359639,0.01119599689,0.01856655538,0.01731697725,0.006554706698,0.02018989125,0.004676155651,0.005936890726,0.001356963748,0.02394280949,0.01065070107,0.01854842534,0.01259061533,0.008646634367,0.006634199949,0.007861464182,0.01091288934,0.006634199949,0.0026386181,0.002024985984,0.01533104058,0.01809099049
0.04971535838,0.0188175867,0.07246019062,0.008726127619,0.0504126676,0.01971572098,0.006070774097,0.008099943936,0.0424968133,0.02807785318,0.03629912892,0.03878852285,0.03265778016,0.01073856204,0.04320109561,0.01025462944,0.0170938383,0.002054272971,0.03509975706,0.01413724719,0.0234295899,0.01677447067,0.01004125281,0.01221267373,0.01553186564,0.01928060002,0.01081805529,0.005427854993,0.004116913654,0.01254180369,0.04040488563
0.02182298945,0.01044987602,0.04247589402,0.005239581503,0.02809877246,0.0113480103,0.004676155651,0.006008016267,0.01948560893,0.01761821483,0.01886639834,0.02205310149,0.01871159569,0.006554706698,0.02437374659,0.004676155651,0.008028818396,0.002054272971,0.02254819104,0.007861464182,0.01785111611,0.01328792456,0.007949325144,0.006634199949,0.007164154959,0.009518270896,0.007331509172,0.003335927324,0.002722295207,0.01114718524,0.01739368126
0.02600684479,0.01044987602,0.02922701878,0.005936890726,0.03716379236,0.009953391852,0.006070774097,0.008099943936,0.02297215505,0.02040745173,0.01677447067,0.02135579227,0.01661966803,0.007252015921,0.02018989125,0.004676155651,0.007331509172,0.002054272971,0.02185088182,0.007861464182,0.01366726077,0.01259061533,0.007252015921,0.005936890726,0.007861464182,0.009518270896,0.007331509172,0.004033236547,0.002722295207,0.009055257572,0.02297215505
0.04762343071,0.02021220514,0.06409247994,0.007331509172,0.04274226614,0.01692648408,0.00676808332,0.00879725316,0.03203717495,0.02807785318,0.03420720125,0.03809121362,0.03265778016,0.01073856204,0.04459571406,0.005373464874,0.01081805529,0.002054272971,0.03509975706,0.01065070107,0.02412689912,0.01259061533,0.01213318048,0.008726127619,0.01204531952,0.01021558012,0.005936890726,0.004033236547,0.002722295207,0.01114718524,0.02785331961
0.04832073993,0.0188175867,0.06478978916,0.008028818396,0.04901804915,0.01901841175,0.004676155651,0.00670532549,0.04110219485,0.02110476095,0.03002334591,0.03390735829,0.03614432627,0.01073856204,0.04250378639,0.007465392543,0.01569921985,0.002054272971,0.03858630317,0.01343993797,0.02412689912,0.01398523378,0.01701434505,0.008726127619,0.01483455641,0.01718867235,0.01360729218,0.004033236547,0.00341960443,0.01254180369,0.04040488563
0.04901804915,0.01672565903,0.06757902605,0.006634199949,0.04692612148,0.01622917486,0.00676808332,0.00670532549,0.04389143174,0.02528861629,0.0356018197,0.03669659518,0.03126316171,0.00934394359,0.0397145495,0.00676808332,0.01779114752,0.002054272971,0.03300782939,0.01065070107,0.02691613601,0.01398523378,0.01492241738,0.007331509172,0.0113480103,0.0185832908,0.006634199949,0.006822473439,0.002722295207,0.01533104058,0.04179950407
