Animals,Body Parts,Humans,Human Groups,Plants,Natural Scenes,Miscellaneous Natural Objects,Furniture,Hand Tools,Manufactured Foods,Musical Instruments,Places/Buildings,Vehicles,Miscellaneous Artifacts,Social Events,Nonverbal Sound Events,Weather Events,Miscellaneous Concrete Events,Abstract Constructs,Cognitive Entities,Emotions,Social Constructs,Time Periods,Body Actions,Locative Change Actions,Social Actions,Miscellaneous Actions,Abstract Actions,States,Abstract Properties,Physical Properties
0.04483419381,0.0160283498,0.05781669693,0.00907478223,0.04588015765,0.01832110253,0.007116737932,0.009145907771,0.04214815869,0.02493996168,0.03420720125,0.03878852285,0.03509836244,0.01004125281,0.04041185872,0.007116737932,0.0143046014,0.004146200641,0.0483486323,0.01518321103,0.02865940907,0.0174717799,0.01736299966,0.01221267373,0.01309128336,0.01684001774,0.0111667099,0.006125164216,0.004116913654,0.01707431364,0.04633201402
0.05110997682,0.02125816898,0.06932229911,0.00907478223,0.05320190449,0.0204130302,0.007116737932,0.008099943936,0.04005623102,0.02912381701,0.03420720125,0.03983448668,0.0340523986,0.01004125281,0.04145782255,0.009208665601,0.01639652907,0.003100236806,0.0483486323,0.01413724719,0.03075133674,0.01851774373,0.01631703582,0.0111667099,0.01204531952,0.01684001774,0.01012074607,0.007171128051,0.004116913654,0.01707431364,0.04214815869
0.04901804915,0.02021220514,0.06513844377,0.00907478223,0.05320190449,0.0204130302,0.009208665601,0.01123783544,0.04110219485,0.02807785318,0.03211527358,0.04192641435,0.0340523986,0.01422510815,0.04459571406,0.008162701766,0.01744249291,0.003100236806,0.0483486323,0.01413724719,0.02865940907,0.01956370757,0.01945492733,0.0143046014,0.01727513869,0.01788598157,0.0111667099,0.008217091886,0.005162877488,0.0160283498,0.04319412252
0.04065033847,0.02021220514,0.06827633528,0.00907478223,0.04692612148,0.01832110253,0.01025462944,0.01123783544,0.03587237568,0.02389399784,0.03211527358,0.03774255901,0.02986854327,0.01213318048,0.03936589488,0.008162701766,0.01535056524,0.003100236806,0.04521074079,0.01204531952,0.03075133674,0.01956370757,0.01422510815,0.01012074607,0.01309128336,0.01997790924,0.01221267373,0.007171128051,0.005162877488,0.01812027747,0.03587237568
0.04797208532,0.02335009665,0.07455211829,0.00907478223,0.05424786833,0.01832110253,0.007116737932,0.01123783544,0.04528605019,0.02598592551,0.03316123742,0.04506430586,0.03300643477,0.01213318048,0.03413607571,0.008162701766,0.01744249291,0.003100236806,0.04311881312,0.01204531952,0.03179730058,0.01851774373,0.01736299966,0.01535056524,0.01309128336,0.02102387308,0.0111667099,0.007171128051,0.004116913654,0.01707431364,0.04319412252
0.05006401299,0.02544202432,0.06827633528,0.00907478223,0.05110997682,0.01936706636,0.008162701766,0.008099943936,0.04110219485,0.02493996168,0.03525316509,0.04611026969,0.03196047093,0.01213318048,0.03622800338,0.008162701766,0.01744249291,0.003100236806,0.04521074079,0.01204531952,0.02761344524,0.0206096714,0.01736299966,0.01221267373,0.01727513869,0.01684001774,0.0111667099,0.007171128051,0.004116913654,0.01707431364,0.04319412252
0.05320190449,0.01916624131,0.06723037144,0.01012074607,0.05215594066,0.0204130302,0.01025462944,0.01123783544,0.04319412252,0.02912381701,0.03316123742,0.04297237819,0.0340523986,0.01317914432,0.04041185872,0.01025462944,0.01639652907,0.003100236806,0.04102688545,0.01413724719,0.02865940907,0.0206096714,0.01736299966,0.01325863757,0.01518321103,0.01684001774,0.0111667099,0.006125164216,0.004116913654,0.01707431364,0.04424008635
0.04169630231,0.0160283498,0.06095458843,0.00907478223,0.04483419381,0.01413724719,0.007116737932,0.008099943936,0.03168852034,0.0197101425,0.02165563523,0.02728292067,0.01836294108,0.01004125281,0.0278602927,0.007116737932,0.01012074607,0.003100236806,0.03370513861,0.01099935569,0.02029169839,0.01851774373,0.01004125281,0.00907478223,0.01099935569,0.01474809007,0.00907478223,0.006125164216,0.004116913654,0.0128904583,0.03482641184
0.04378822998,0.02648798815,0.07455211829,0.01012074607,0.04692612148,0.01832110253,0.007116737932,0.008099943936,0.03796430335,0.02389399784,0.03211527358,0.04715623353,0.02882257943,0.01108721665,0.04354975022,0.01025462944,0.0143046014,0.003100236806,0.05044055997,0.01413724719,0.02865940907,0.01851774373,0.01527107199,0.0111667099,0.01936706636,0.01893194541,0.01221267373,0.006125164216,0.004116913654,0.0160283498,0.04424008635
0.05006401299,0.02335009665,0.07455211829,0.00907478223,0.05110997682,0.01936706636,0.01025462944,0.01228379928,0.04005623102,0.02807785318,0.03420720125,0.05029412503,0.0340523986,0.01317914432,0.04564167789,0.008162701766,0.01744249291,0.003100236806,0.04521074079,0.01309128336,0.03075133674,0.0206096714,0.01840896349,0.01221267373,0.01936706636,0.0157940539,0.0111667099,0.008217091886,0.004116913654,0.01916624131,0.04633201402
