Living Things,Other Natural Objects,Artifacts,Social Events,Nonverbal Sound Events,Weather Events,Miscellaneous Concrete Events,Abstract Constructs,Cognitive Entities,Emotions,Social Constructs,Time Periods,Body Actions,Locative Change Actions,Social Actions,Miscellaneous Actions,Abstract Actions,States,Abstract Properties,Physical Properties
0.1334814705,0.02348035479,0.1429461314,0.0274689005,0.00558303427,0.01415050484,0.002863571282,0.03163874375,0.01047806765,0.02370813886,0.01011547258,0.0123189349,0.007177522825,0.007572658473,0.01115677123,0.00659644099,0.003319139441,0.002249948865,0.01199817773,0.0462494654
0.1602112349,0.02173710928,0.1557299318,0.03327971885,0.00674519794,0.01589375035,0.001701407613,0.0374495621,0.008153740308,0.02719462987,0.01185871809,0.01115677123,0.00775860466,0.007572658473,0.009413525726,0.007177522825,0.005062384946,0.0028310307,0.0149035869,0.03927648339
0.1532382528,0.02057494561,0.1592164228,0.03792837353,0.00558303427,0.01647483218,0.001701407613,0.03396307109,0.008734822142,0.0242892207,0.01185871809,0.01754867141,0.0118261775,0.01512672233,0.01173785307,0.00659644099,0.005062384946,0.003412112535,0.01257925956,0.03753323788
0.1323193068,0.02173710928,0.1417839677,0.02979322784,0.006164116105,0.01298834117,0.001701407613,0.03628739843,0.006991576638,0.02661354804,0.01185871809,0.009994607561,0.00543427732,0.008153740308,0.01638650774,0.008339686495,0.005643466781,0.0028310307,0.0131603414,0.02823592852
0.1666031351,0.02115602745,0.1679326503,0.029212146,0.005001952435,0.01240725934,0.002282489448,0.03338198925,0.009315903977,0.02545138437,0.01127763625,0.01522434407,0.01124509567,0.009315903977,0.01290001674,0.00775860466,0.005062384946,0.002249948865,0.01432250507,0.03695215605
0.1607923167,0.02580468212,0.1487569497,0.02863106417,0.00558303427,0.01821807769,0.001701407613,0.03512523476,0.008734822142,0.02777571171,0.01476412726,0.0123189349,0.00892076833,0.01338347682,0.0105756894,0.00775860466,0.004481303111,0.002249948865,0.01257925956,0.04043864706
0.1590490712,0.02522360029,0.1772299596,0.03967161903,0.009069525279,0.01415050484,0.001701407613,0.03338198925,0.008153740308,0.02719462987,0.01360196359,0.01696758958,0.009501850165,0.01396455866,0.01348109857,0.007177522825,0.003900221276,0.002249948865,0.0149035869,0.04160081073
0.1381301251,0.01360196359,0.06217575634,0.01700942747,0.0044208706,0.00659644099,0.001701407613,0.01653061604,0.006410494803,0.01324866584,0.01011547258,0.006508116551,0.004853195485,0.006991576638,0.007670280221,0.00543427732,0.003319139441,0.002249948865,0.007930604883,0.02591160118
0.1671842169,0.02289927295,0.1586353409,0.03734729169,0.007326279775,0.01240725934,0.001701407613,0.03803064393,0.01222131315,0.0260324662,0.01127763625,0.01348109857,0.00775860466,0.01919429517,0.0140621804,0.00892076833,0.004481303111,0.002249948865,0.0131603414,0.04043864706
0.1735761171,0.02522360029,0.165608323,0.03386080068,0.0044208706,0.01589375035,0.001701407613,0.03338198925,0.006991576638,0.02719462987,0.01302088176,0.01348109857,0.008339686495,0.0180321315,0.01173785307,0.00659644099,0.004481303111,0.002249948865,0.01722791424,0.0462494654
